BUTY TONALE GTX-ANTHRAZIT-LEMON,"831,99",100 of 100,(Liczba opinii:  1),"UK 7,5 (41,5) UK 8 (42) UK 11 (46)",2025-07-26,Specyfikacja    Materiał  cholewka: skóra welurowa / Meshpodszewka: GORE-TEX® Performance Comfort Footwearwkładka:  AIR-ACTIVE®podeszwa: Vibram® + zintegrowany stabilizator i amortyzator EVA    GoreTex  Tak    Waga  530 g (jeden but)    Kolor  Szary
BUTY LITEROCK GTX-GRANITE-RED,"714,99",100 of 100,(Liczba opinii:  2),"UK 8 (42) UK 10,5 (45) UK 11 (46) UK 12 (47)",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:zamsz, meshpodeszwa:Meindl Multigrip    Waga  470 g    Kolor  Szary"
BUTY CROW GTX-WALLNUT-FLUO ORANGE,"853,99",82.86 of 100,(Liczba opinii:  21),"UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9,5 (44) UK 10,5 (45) UK 11 (46)",2025-07-26,"Specyfikacja    Materiał  cholewka: zamsz 1,6 mm, materiał syntetyczny, guma (rant)membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Mulaz    GoreTex  Tak    Waga  705 g (rozmiar 42)    Kolor  Brązowy"
BUTY MOJITO GTX-BLACK,"627,89",97.5 of 100,(Liczba opinii:  8),"40,5 43,5 44,5 45,5 41 44 45",2025-07-26,Specyfikacja    GoreTex  Tak    Materiał  cholewka: wodoodporna skóra zamszowapodeszwa: Vibram® Spyder     Waga  436 g (rozmiar 42)    Kolor  Czarny
BUTY ZODIAC-LAKE BLUE,"698,09",86.67 of 100,(Liczba opinii:  6),"41,5 45,5 45 46",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,8 mmwyściółka: Cocona® 37.5®podeszwa: Vibram® Drumlin    Waga  960 (para, rozm. 42)    Kolor  Niebieski"
BUTY MOJITO GTX-SHARK,"564,99",97.5 of 100,(Liczba opinii:  8),"44,5 46,5 45 47",2025-07-26,Specyfikacja    GoreTex  Tak    Materiał  cholewka: wodoodporna skóra zamszowaPodeszwa: Vibram® Spyder     Waga  436 g (rozmiar 42)    Kolor  Szary
BUTY MARMOLADA PRO HD-SHARK-ORANGE,"694,00",0 of 100,Oceń ten produkt jako pierwszy,"41,5 42,5",2025-07-26,"Specyfikacja    Materiał  membrana: H-Dry® Lamination + 37,5 Cocona®materiał cholewki: skóra zamszowa, L-TECHpodeszwa: Vibram Drumlin + pianka EVA    Waga  1260 (cała para w rozm. 42)    Kolor  Szary"
BUTY ZODIAC GTX-SHARK-ORANGE,"698,39",85 of 100,(Liczba opinii:  4),46,2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: skóra zamszowa Perwanger 1,8 mm, Cordura®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Drumlin    Waga  485 g (jeden but, rozm. 42)    Kolor  Szary"
BUTY INSTINCT VSR,"627,89",0 of 100,Oceń ten produkt jako pierwszy,"39,5 39 40 41",2025-07-26,"Specyfikacja    Materiał  cholewka: syntetycznaśródpodeszwa: Flexan 1.0 mmpodeszwa: Vibram® Grip2 3,5 mm    Waga  230 g (jeden but, rozm. 40)    Kolor  Czarny"
BUTY ORIGIN-COVEY-BLACK,"363,79",100 of 100,(Liczba opinii:  1),"39,5 40,5",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,8 mmśródpodeszwa: Flexan 1,9 mmpodeszwa: Vision 5 mm    Waga  255 g (jeden but, rozm. 40)    Kolor  Czarny"
BUTY BOOSTER-BLACK-ORANGE,"548,99",0 of 100,Oceń ten produkt jako pierwszy,"39,5 40,5 41,5 42,5 43,5 39 40 41 42 43",2025-07-26,"Specyfikacja    Materiał  cholewka: wegańska, syntetycznaśródpodeszwa: Flexan 1,0 mmpodeszwa: Vibram® XS Grip 2 3,5 mm    Waga  235 g (jeden but, rozm. 40)    Kolor  Pomarańczowy"
BUTY VAPOR V-OCEAN-YELLOW,"498,99",80 of 100,(Liczba opinii:  3),"39,5 40,5 41,5 43,5 39 40 41 43",2025-07-26,"Specyfikacja    Materiał  cholewka: syntetyczna 1,8 mmśródpodeszwa: Talyn 1.5mmpodeszwa: Vibram® XS Edge 3,5 mm    Waga  240 g (jeden but, rozm. 40)    Kolor  Zółty"
BUTY MOJITO-DARK BLUE,"536,24",93.33 of 100,(Liczba opinii:  45),"36,5 37 44",2025-07-26,"Specyfikacja    Materiał  cholewka:skóra zamszowapodeszwa:Vibram Spyder    Waga  350 g (jeden but, rozm. 42)    Kolor  Granatowy"
BUTY ELEKTRA-GREY-MERLOT,"309,99",100 of 100,(Liczba opinii:  3),"US 5 (35) US 6 (36) US 6,5 (37) US 7 (37,5) US 8 (39) US 8,5 (39,5) US 9 (40) US 10 (41,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: Synthratek VX (skóra syntetyczna)wyściółka: anti-microbal meshśródpodeszwa: MX-P:1,4 mm na całej długościrant: VTR 3D (cieńszy na palcach)podeszwa: TRAX® 4,2 mm    Kolor  Szary"
BUTY DEFY-GREY-BLACK,"314,99",86.67 of 100,(Liczba opinii:  6),"US 7,5 (40) US 8 (41) US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45) US 12 (46) US 12,5 (46,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: perforowany Synthratekśródpodeszwa: MX-P:1 mm do połowy długościbrzeg: TRAX duro-rand 2.2 mmpodeszwa: TRAX® 4,2 mm    Kolor  Szary"
BUTY DRAGONTAIL LT GTX-ANTHRACITE-LIGHT GREY,"488,99",80 of 100,(Liczba opinii:  3),"UK 11,5 (46,5)",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: skóra zamszowa 1,8 mm, gumamembrana: GORE-TEX® Extended Comfortpodeszwa: Vibram Friction    Waga  475 g (jeden but, rozm. 42)    Kolor  Szary"
BUTY MTN TRAINER LITE GTX-MYRTLE-OMBRE BLUE,"629,99",80 of 100,(Liczba opinii:  3),"UK 11,5 (46,5)",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:materiał tekstylny, materiały syntetycznemembrana: GORE-TEX® Extended Comfortpodeszwa:Pomoca    Waga  448 g    Kolor  Zielony"
BUTY MTN TRAINER LITE GTX-BLACK-BLACK,"655,99",80 of 100,(Liczba opinii:  3),UK 11 (46),2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:materiał tekstylny, materiały syntetycznemembrana: GORE-TEX® Extended Comfortpodeszwa:Pomoca    Waga  448 g    Kolor  Czarny"
BUTY MTN TRAINER LITE-OMBRE BLUE-CARROT,"580,99",80 of 100,(Liczba opinii:  2),"UK 10 (44,5) UK 12 (47)",2025-07-26,"Specyfikacja    Materiał  materiał tekstylny, materiał syntetycznypodeszwa:Pomoca    Waga  418 g    Kolor  Pomarańczowy"
BUTY MTN TRAINER LITE MID GTX-BLACKOUT-CARROT,"746,99",68 of 100,(Liczba opinii:  10),"UK 11,5 (46,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: materiał tekstylny, skóra zamszowa 1,6 mmmembrana: GORE-TEX® Extended Comfortpodeszwa: Pomoca MTN trainer Liteśródpodeszwa: pianka EVA    GoreTex  Tak    Waga  586 g  (dla rozmiaru 43)    Kolor  Pomarańczowy"
SANDAŁY NEWPORT-BLACK-STEEL GREY,"452,39",90 of 100,(Liczba opinii:  8),"UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 12 (47) UK 14 (48) UK 15 (48,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: wodoodporna skóra / syntetyczna siateczkapodeszwa: Carbon, niebrudząca podłoża    Waga  394 g    Kolor  Czarny"
SANDAŁY RAPIDS H2-BLACK-STEEL GREY,"246,99",93.33 of 100,(Liczba opinii:  3),"UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 12 (47) UK 13 (47,5)",2025-07-26,Specyfikacja    Kolor  Czarny
BUTY TRANGO TECH LEATHER GTX-BLACK-YELLOW,"1069,99",100 of 100,(Liczba opinii:  1),"41,5 45,5 41 45",2025-07-26,Specyfikacja    Materiał  cholewka: nubuk z mikrofibrąmembrana: GORE-TEX® Performance Comfortpodeszwa: La Sportiva Cube Sole by Vibram®    GoreTex  Tak    Waga  640 g (jeden but)    Kolor  Zółty
BUTY TESTAROSSA-RED-BLACK,"608,99",100 of 100,(Liczba opinii:  1),"37,5 38,5 39,5 40,5 38 39 40 42",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa, mikrofibraśródpodeszwa: Hytrelpodeszwa:Vibram XS Grip 2    Waga  470 g (para)    Kolor  Czerwony"
BUTY SPIRE GTX-SLATE-TROPIC BLUE,"714,99",85 of 100,(Liczba opinii:  4),"45,5 42",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:materiał tekstylny, tworzywo Nano-Cell™ 2.0, panele PU TechLiteMembrana: GORE-TEX® Surround™ Śródpodeszwa: pianka EVA, inserty TPUpodeszwa:Vibram XS Trek    Kolor  Szary"
BUTY MTN TRAINER 2 GTX-BLACK-CARROT,"799,99",95.38 of 100,(Liczba opinii:  13),"UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 11,5 (46,5) UK 12 (47)",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  materiał: 1,6 mm skóra zamszowa, wytrzymały materiał tekstylny, 360° gumowy otok GORE-TEX Extended Comfort podeszwa wewnętrzna: nylon śródpodeszwa: ekspandowane TPU podeszwa: VIBRAM MTN Trainer Evo, 11 mm bieżnik    Waga  540 g (dla rozmiaru 43)    Kolor  Czarny"
SANDAŁY TERRA FI LITE-BLACK,"314,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8 (40,5) US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45) US 12 (45,5)",2025-07-26,Specyfikacja    Materiał  Paski: nylonPodeszwa: Spider Original    Kolor  Czarny
BOTKI PUCHOWE GOOSE DOWN FOOT COVER NH18S023-T,"179,99",100 of 100,(Liczba opinii:  2),M (40-44) S (36-40),2025-07-26,Specyfikacja    Materiał  nylon 20D 400 Twypełnienie: puch naturalny gęsi 90/10    Waga  80 gwaga wypełnienia: 10 g - rozm. S; 20 g - rozm. M    Kolor  Czarny
BUTY RENEGADE GTX-TIEFSCHWARZ,"813,99",86 of 100,(Liczba opinii:  20),UK 11 (46),2025-07-26,"Specyfikacja    Materiał  cholewka: skóra nubukowamembrana: GORE-TEX®śródpodeszwa: Double Injection DuraPU®podeszwa: Vibram® Evo    GoreTex  Tak    Waga  1100 g (para, rozm. 8)    Kolor  Czarny"
BUTY MTN TRAINER MID GTX-ASPHALT-FLUO ORANGE,"817,99",85.79 of 100,(Liczba opinii:  76),"UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 11 (46) UK 11,5 (46,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,6 mm, gumowy rant 360°membrana: GORE-TEX® Extended Comfortśródpodeszwa: Bilight Midsolepodeszwa: Vibram® WTC    GoreTex  Tak    Waga  670 g    Kolor  Szary"
BUTY KIRA-TEAL,"459,99",0 of 100,Oceń ten produkt jako pierwszy,"US 5,5 (35,5) US 7 (37,5) US 7,5 (38) US 8 (39) US 8,5 (39,5) US 9 (40) US 9,5 (41) US 10 (41,5) US 10,5 (42)",2025-07-26,Specyfikacja    Materiał  cholewka:syntetycznapodeszwa:TRAX    Kolor  Niebieski
BUTY KRONOS-BLACK-OLIVE,"429,99",93.33 of 100,(Liczba opinii:  3),"US 7 (39,5) US 7,5 (40) US 8 (41) US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45) US 12 (46) US 12,5 (46,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: syntetycznaśródpodeszwa: 1,2 mm (pełna)podeszwa: TRAX® SAS, 4,2 mm    Waga  264 g    Kolor  Szary"
BUTY MORAINE GTX-GRAY-STORM GRAY-LAKE BLUE,"523,24",0 of 100,Oceń ten produkt jako pierwszy,"41,5 46,5",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:skóra zamszowa, materiały syntetyczneśródpodeszwa: EVApodeszwa:Vibram XS Trek    Waga  890 g (para rozm. 42)    Kolor  Szary"
BUTY NEPAL EVO GTX-YELLOW,"1679,99",0 of 100,Oceń ten produkt jako pierwszy,"41,5 42,5 43,5 41 45",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: skóra Idro-Perwanger 3+ mm, guma membrana: GORE-TEX® Duratherm Insulated Comfortpodeszwa: Vibram    Waga  2060 g (para)    Kolor  Zółty"
BUTY JETT LU-GREY-ORANGE,"364,99",66.67 of 100,(Liczba opinii:  3),"UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11 (46) UK 11,5 (46,5) UK 12 (47)",2025-07-26,Specyfikacja    Materiał  cholewka:syntetycznapodeszwa:CAT Rubber    Kolor  Szary
BUTY JETT QC-GREY-GREEN,"369,99",92 of 100,(Liczba opinii:  5),"UK 4 (37) UK 4,5 (37,5) UK 5,5 (38,5) UK 7,5 (41,5) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11 (46) UK 11,5 (46,5) UK 13 (48)",2025-07-26,Specyfikacja    Materiał  cholewka:syntetycznapodeszwa:CAT Rubber    Kolor  Szary
KLAPKI ISLANDER CANVAS FLIP-FLOPS-COOL GREY,"104,99",100 of 100,(Liczba opinii:  2),42 43 44 45 46 47,2025-07-26,Specyfikacja    Kolor  Szary
SANDAŁY NEWPORT H2-BLACK-SWIRL OUTSOLE,"359,99",100 of 100,(Liczba opinii:  3),"UK 10 (44,5)",2025-07-26,Specyfikacja    Waga  405 g    Kolor  Czarny
BUTY NEPAL EXTREME-YELLOW,"1408,99",100 of 100,(Liczba opinii:  2),"39,5 40,5 41,5 42,5 45,5 38 39 41 42 44 46 47",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra Idro-Perwanger®, 3+ mmIzolacja: PrimaLoft® Silver HighLoft, Ibi-Thermo (wkładka)Śródpodeszwa: poliuretan, 6 mmpodeszwa: Vibram    Waga  2110 g (para)    Kolor  Zółty"
BUTY PYTHON-ORANGE,"407,99",90 of 100,(Liczba opinii:  4),"38,5 39,5 35",2025-07-26,Specyfikacja    Materiał  cholewka:skórzanapodeszwa:Vibram XS Grip 2    Kolor  Pomarańczowy
BUTY TRANGO TECH GTX-BLACK-YELLOW,"1009,99",100 of 100,(Liczba opinii:  2),"42,5 43,5 44,5 45,5 41 42 44 45 46 47",2025-07-26,Specyfikacja    Materiał  cholewka: tkanina odporna na przetarcia + Thermo Tech Injectionmembrana: GORE-TEX® Performance Comfortśródpodeszwa: poliuretanowa + TPU rant na rakiwkładka: polipropylenowa 4 mm o zwiększonej grubości na środkupodeszwa: La Sportiva Cub    GoreTex  Tak    Waga  1200 g (para w rozmiarze 42)    Kolor  Zółty
BUTY BOULDER X MID-CARBON FLAME,"769,99",100 of 100,(Liczba opinii:  1),"41,5 42,5 44,5 45,5 41 42 45 46",2025-07-26,Specyfikacja    Materiał  cholewka: naturalna skóra zamszowamembrana: GORE-TEX® Extended Comfortśródpodeszwa: Eva o grubości 2 mmpodeszwa: Vibram® Impact Brake System    GoreTex  Tak    Waga  1000 g (para w rozm. 42)    Kolor  Szary
BUTY TREKKER LITE III GTX,"684,99",100 of 100,(Liczba opinii:  4),"UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 11 (46)",2025-07-26,"Specyfikacja    Materiał  cholewka:skóra zamszowa 1,8 mm / Air 8000®membrana: Gore-Tex® Performance Comfortpodeszwa:Vibram Curcuma    GoreTex  Tak    Waga  570 g (jeden but)    Kolor  Czarny"
BUTY WILDFIRE EDGE-PREMIUM NAVY-FLUO YELLOW,"608,99",87.27 of 100,(Liczba opinii:  11),"UK 11,5 (46,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,6 mm, Exa Schell 3D, mikrofibraśródpodeszwa: pianka Premium Evapodeszwa: Pomoca Speed Mtn Sole    Waga  452 g (dla rozmiaru 42)    Kolor  Niebieski"
BUTY LITEPEAK GTX-GRAPHIT-ROT,"884,99",70.91 of 100,(Liczba opinii:  11),"UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44)",2025-07-26,"Specyfikacja    Materiał  cholewka: zamsz, meshpodeszwa: Meindl Multigrip    GoreTex  Tak    Waga  650 g (dla rozmiaru 42)    Kolor  Szary"
BUTY LITEPEAK GTX-BLAU-ORANGE,"1019,99",70.91 of 100,(Liczba opinii:  11),"UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 11,5 (46,5) UK 12 (47)",2025-07-26,"Specyfikacja    Materiał  cholewka: zamsz, meshpodeszwa: Meindl Multigrip    GoreTex  Tak    Waga  650 g (dla rozmiaru 42)    Kolor  Niebieski"
BUTY LITEROCK GTX-BLAU-ORANGE,"714,99",100 of 100,(Liczba opinii:  2),"UK 7,5 (41,5)",2025-07-26,"Specyfikacja    GoreTex  Tak    Materiał  cholewka:zamsz, meshpodeszwa:Meindl Multigrip    Waga  470 g    Kolor  Niebieski"
BUTY MS RAPACE GTX-BERGOT-HOLLAND,"939,99",92.73 of 100,(Liczba opinii:  22),"UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 11,5 (46,5) UK 12 (47)",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra nubukowa 1,8 mm, Corduraotok: gumamembrana:  GORE-TEX® Performance Comfortśródpodeszwa: TPUpodeszwa: Vibram® WTC    GoreTex  Tak    Waga  740 g (jeden but, rozmiar 42)    Kolor  Czerwony"
BUTY KAILASH TREK GTX-SHARK-GRAY-LAKE BLUE,"798,99",60 of 100,(Liczba opinii:  3),"43,5 44,5 45,5 42 43 44 45 46",2025-07-26,"Specyfikacja    Materiał  skóra zamszowamembrana GORE-TEX® Performance Comfortpodeszwa wewnętrzna- pianka PUpodeszwa – Vibram®     GoreTex  Tak    Waga  610 g (1 but, rozmiar )    Kolor  Szary"
BUTY BOULDER X-RED,"679,99",87.27 of 100,(Liczba opinii:  11),"40,5 41,5 42,5 44,5 45,5 41 42 45",2025-07-26,Specyfikacja    Materiał  cholewka: skóra zamszowawyściółka: meshpodeszwa: Vibram®    Waga  800 g (para)    Kolor  Czerwony
BUTY ZODIAC-TONIC,"676,61",86.67 of 100,(Liczba opinii:  6),"45,5 46,5",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,8 mmwyściółka: Cocona® 37.5®podeszwa: Vibram® Drumlin    Waga  960 (para, rozm. 42)    Kolor  Pomarańczowy"
SANDAŁY NEWPORT H2-RAVEN-ALUMINIUM,"415,99",100 of 100,(Liczba opinii:  3),"UK 7 (40,5) UK 7,5 (41) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10,5 (45) UK 11 (46) UK 12 (47)",2025-07-26,Specyfikacja    Waga  405 g    Kolor  Szary
BUTY CROW GTX-CACTUS-SULPHUR SPRING,"986,99",82.86 of 100,(Liczba opinii:  21),"UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 10,5 (45) UK 11 (46) UK 11,5 (46,5) UK 13 (48,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: zamsz 1,6 mm, materiał syntetyczny, guma (rant)membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Mulaz    GoreTex  Tak    Waga  705 g (rozmiar 42)    Kolor  Zielony"
BUTY MISTRAL GTX-SMOKE-LAKE BLUE,"619,76",89.23 of 100,(Liczba opinii:  13),42 43 44 45 47,2025-07-26,"Specyfikacja    Materiał  Cholewka: skóra zamszowa; membrana: Gore-Tex® Performance Comfort    GoreTex  Tak    Waga  1078 g (para, rozmiar 42)     Kolor  Szary"
BUTY MOJITO-BLACK,"563,99",93.33 of 100,(Liczba opinii:  45),"42,5 44,5 45,5 47",2025-07-26,Specyfikacja    Materiał  cholewka:skóra zamszowapodeszwa:Vibram Spyder    Waga  350 g    Kolor  Czarny
BUTY ALBORG-GAUCHO,"419,99",90 of 100,(Liczba opinii:  2),US 8 (41) US 9 (42) US 10 (43) US 12 (45) US 13 (46),2025-07-26,"Specyfikacja    Materiał  cholewka: nubuk, guma; ocieplenie: wkładka ocieplająca Zylextra®    Waga  1450 g (para)    Kolor  Brązowy"
BUTY NATIONPLUS-DARK BROWN,"335,99",100 of 100,(Liczba opinii:  1),US 9 (42) US 11 (44) US 12 (45),2025-07-26,"Specyfikacja    Materiał  cholewka: zamsz, gumaocieplenie: wkładka z mikrowłóknami  HEAT-MX™podeszwa: Snowtread    Waga  1633 g (para)    Kolor  Brązowy"
BUTY BOULDER X-GREY-YELLOW,"576,99",87.27 of 100,(Liczba opinii:  11),42,2025-07-26,Specyfikacja    Materiał  cholewka: skóra zamszowawyściółka: meshpodeszwa: Vibram®    Waga  800 g (para)    Kolor  Szary
BUTY INSTINCT VS,"563,99",100 of 100,(Liczba opinii:  1),"39,5 41,5 43,5 39 40 44",2025-07-26,Specyfikacja    Materiał  cholewka:syntetycznapodeszwa:Vibram XS Edge    Kolor  Czarny
BUTY DRAGO-YELLOW,"664,69",100 of 100,(Liczba opinii:  1),"43,5 44,5 41 44",2025-07-26,"Specyfikacja    Materiał  cholewka: syntetycznaśródpodeszwa: Flexan 1.0 mmpodeszwa: Vibram® XS Grip2 3,5 mm i ręcznie wykonana pięta 2 mm    Waga  200 g (jeden but, rozm. 40)    Kolor  Zółty"
SANDAŁY ORIGINAL UNIVERSAL URBAN-BLACK,"209,99",85 of 100,(Liczba opinii:  4),"US 7 (39,5) US 8 (40,5) US 9 (42) US 10 (43) US 11 (44,5) US 12 (45,5)",2025-07-26,Specyfikacja    Kolor  Czarny
BOTKI PUCHOWE BOOTS-BLACK,"294,99",0 of 100,Oceń ten produkt jako pierwszy,L (40-43) M (37-39),2025-07-26,Specyfikacja    Materiał  Airstatic / Cordura / EVA    Waga  144 g    Kolor  Czarny
SANDAŁY NEWPORT H2-INDIA INK-RUST,"374,99",100 of 100,(Liczba opinii:  3),"UK 7,5 (41) UK 13 (47,5)",2025-07-26,Specyfikacja    Waga  405 g    Kolor  Szary
BUTY TREKINGOWE SCARPA TERRA GTX - BROWN,"699,99",74.55 of 100,(Liczba opinii:  11),"39,5 40,5 41,5 42,5 43,5 44,5 46,5 40 41 43 45 46 47 48",2025-07-26,Specyfikacja    Materiał  cholewka: skóra licowa Montanamembrana: Gore-Tex® Performance Comfortpodeszwa: Vibram® Energy    GoreTex  Tak    Waga  598 g (dla rozmiaru 43)    Kolor  Brązowy
SANDAŁY CLEARWATER-RAVEN-TORTOISE SHELL,"363,99",100 of 100,(Liczba opinii:  12),"UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 10 (44,5) UK 12 (47) UK 14 (48)",2025-07-26,Specyfikacja    Waga  255 g    Kolor  Szary
SANDAŁY CLEARWATER-BLACK-GARGOYLE,"349,99",100 of 100,(Liczba opinii:  12),"UK 7 (40,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 11 (46) UK 12 (47) UK 13 (47,5) UK 14 (48)",2025-07-26,Specyfikacja    Waga  255 g    Kolor  Czarny
BUTY MS RAPACE GTX-NIGHT BLACK-KAMILLE,"1038,99",92.73 of 100,(Liczba opinii:  22),"UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10,5 (45) UK 11 (46) UK 11,5 (46,5) UK 12 (47)",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra nubukowa 1,8 mm, Corduraotok: gumamembrana:  GORE-TEX® Performance Comfortśródpodeszwa: TPUpodeszwa: Vibram® WTC    GoreTex  Tak    Waga  740 g (jeden but, rozmiar 42)    Kolor  Czarny"
BUTY CARACAS,"839,99",80 of 100,(Liczba opinii:  2),"UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 10 (44,5)",2025-07-26,Specyfikacja    Materiał  cholewka: woskowany nubukwyściółka: skóra licowawkładka: Air-Active® Soft Print podeszwa: Vibram Urban Walker    Waga  900 g (para)    Kolor  Brązowy
BUTY BORNEO 2-BRAUN-NOUGAT,"1119,99",87.27 of 100,(Liczba opinii:  11),"UK 7 (41) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (44,5) UK 10,5 (45) UK 11 (46) UK 12 (47)",2025-07-26,Specyfikacja    Materiał  cholewka: woskowany nubukwyściółka: skórawkładka: Air-Active® Soft Printpodeszwa: Meindl Multigriff® by Vibram®    Waga  790 g (jeden but)    Kolor  Brązowy
BOTKI PUCHOWE GUIDE PRO,"488,99",100 of 100,(Liczba opinii:  2),L,2025-07-26,Specyfikacja    Materiał  micro RIP-STOP® Wypełnienie: puch gęsi 750 cuiPodszewka: mikrofibra    Kolor  Czarny
SANDAŁY SPORTOWE TEVA HURRICANE XLT - BLACK,"254,99",92 of 100,(Liczba opinii:  5),"US 8 (40,5) US 9 (42) US 10 (43) US 11 (44,5) US 12 (45,5) US 13 (46)",2025-07-26,Specyfikacja    Waga  283 g    Kolor  Czarny
BUTY MTN TRAINER MID GTX-CHARCOAL-PAPAVERO,"804,99",85.79 of 100,(Liczba opinii:  76),"UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41) UK 8 (42) UK 8,5 (42,5) UK 10 (44,5) UK 10,5 (45) UK 11,5 (46,5) UK 12 (47)",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,6 mm, gumowy rant 360°membrana: GORE-TEX® Extended Comfortśródpodeszwa: Bilight Midsolepodeszwa: Vibram® WTC    GoreTex  Tak    Waga  670 g    Kolor  Szary"
BUTY SOLUTION-WHITE-YELLOW,"639,99",100 of 100,(Liczba opinii:  7),"37,5 38,5 37 38 39",2025-07-26,"Specyfikacja    Materiał  cholewka: skóra zamszowa, mikrofibrapodeszwa: Vibram® XS Grip2, 3,5 mm    Waga  510 g (para)    Kolor  Zółty"
SANDAŁY NEWPORT-NEUTRAL GREY-GARGOYLE,"365,39",90 of 100,(Liczba opinii:  8),"UK 7 (40,5)",2025-07-26,"Specyfikacja    Materiał  cholewka: wodoodporna skóra / syntetyczna siateczkapodeszwa: Carbon, niebrudząca podłoża    Waga  394 g    Kolor  Szary"
